,id,sex,Perimeter,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,Tribe,Genus,Species,sub-species,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,sex-phenotype
623,128,m,3566.1791,663610.0,1101.5313,1081,22.5037,243443521880,185593536355018,1.51590233363264e+17,0.5603,0.60496,0.63953,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
624,129,m,4734.5823,1149142.0,1800.057,1824,126.7903,1312859745944,1707356782596420,2.36199757532812e+18,0.586,0.62559,0.65645,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
625,129,m,4832.1631,1171794.0,1833.3413,1865,103.9457,1418848589678,1892925048901150,2.68469868423482e+18,0.59002,0.62914,0.65968,Heliconiinae,Heliconius,numata,silvana,833.4608,906.0,-45.3923,250951364477.0,147100955359207.0,9.33062984059811e+16,0.51079,0.55266,0.58632,
626,129,m,3582.0197,744853.0,1171.577,1142,-24.504,323613437726,267017616613264,2.36281649359138e+17,0.57718,0.62205,0.65716,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
627,129,m,3596.0613,753203.0,1184.9394,1169,3.3231,333378587290,277298144991022,2.47064183993883e+17,0.56911,0.6131,0.64738,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
628,129,m,4838.1803,1178686.0,1837.5017,1869,115.7013,1431191163119,1912586922253950,2.71726892154174e+18,0.58958,0.62873,0.65929,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
629,129,m,4825.9204,1149524.0,1801.1439,1823,126.0878,1312967743034,1707845957255570,2.36335273994548e+18,0.58625,0.62593,0.65685,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
630,129,m,3650.9486,756212.0,1187.3468,1174,2.1122,336963769388,281099304282070,2.51188217253224e+17,0.56859,0.61245,0.64665,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
631,129,m,3577.2918,742956.0,1168.7827,1140,-13.2585,319666828611,262707889443421,2.31567789092848e+17,0.57539,0.6203,0.65543,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
632,167,m,4316.232,908754.0,1630.4074,1670,50.2275,903701544707,1084563049955440,1.38156365029218e+18,0.59714,0.63516,0.66491,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
633,167,m,4341.6635,909926.0,1631.3762,1675,69.9372,928940416543,1124666683969580,1.44353491424053e+18,0.60322,0.6407,0.67002,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
634,167,m,3042.7089,544173.0,1064.6387,1064,12.2727,190655654697,141492150571457,1.12486157917253e+17,0.55631,0.59987,0.63372,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
635,167,m,3065.4024,545600.0,1059.0635,1063,20.9865,193207576393,143581054943565,1.14209847868892e+17,0.55981,0.60285,0.63632,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
636,167,m,4362.7274,911546.0,1633.097,1678,68.9887,927311470786,1121535167800690,1.43810854313394e+18,0.60108,0.63859,0.6679,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
637,167,m,4321.0361,908812.0,1630.6591,1670,52.1126,903940788544,1084995591033770,1.38229002303145e+18,0.5972,0.63524,0.66499,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
638,167,m,3052.91,545149.0,1059.4557,1062,26.3759,193492641035,143910783762339,1.14560040215979e+17,0.56098,0.60404,0.63754,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
639,167,m,3023.1526,543204.0,1063.9058,1063,25.3258,190256829839,141136513110189,1.1214611503638e+17,0.55674,0.60029,0.63412,Ithomiinae,Melinaea,ludovica,ludovica,,,,,,,,,,
640,183,m,4484.7833,999989.0,1671.0852,1699,64.7845,1005598702527,1222875861250460,1.58121407011789e+18,0.59023,0.62941,0.66002,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
641,183,m,4551.092,997773.0,1690.3489,1728,50.8631,1038410375850,1282962017064510,1.68552443705203e+18,0.59037,0.62929,0.65975,Heliconiinae,Heliconius,numata,silvana,769.062,835.0,-59.6511,178287319291.0,95803108462981.0,5.5725861507413e+16,0.50624,0.5484,0.5822,
642,183,m,3394.2379,671728.0,1119.6313,1102,17.862,261903912013,204929759830297,1.71814999855328e+17,0.56662,0.61088,0.64534,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
643,183,m,3552.9314,663872.0,1156.9687,1136,-16.1634,260164651911,206948455345339,1.76800988633545e+17,0.55107,0.59687,0.63237,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
644,183,m,4553.4524,998838.0,1690.8362,1729,41.7536,1037928594178,1281919456457360,1.68380395300413e+18,0.58958,0.62853,0.65903,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
645,183,m,4475.8889,997653.0,1671.2728,1697,44.7302,997770152808,1211125215249510,1.56337552421894e+18,0.58931,0.62862,0.65931,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
646,183,m,3528.9903,663256.0,1156.226,1135,-21.6187,260219773278,207049012409308,1.76942241653154e+17,0.55187,0.59768,0.6332,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
647,183,m,3370.9659,667992.0,1116.5784,1101,18.732,258807606512,201929265556078,1.68837717559104e+17,0.56535,0.60957,0.644,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
648,184,m,4502.7173,1018734.0,1702.3519,1731,66.6309,1070651466225,1328583536430460,1.75178846187773e+18,0.59224,0.63117,0.66154,Heliconiinae,Heliconius,numata,silvana,783.9039,852.0,-19.1612,187003295786.0,102175016501088.0,6.05201663637085e+16,0.50287,0.54532,0.57946,
649,184,m,4821.5945,1011383.0,1695.0752,1746,80.9352,1077999830166,1342341674964600,1.77488764472437e+18,0.5913,0.62942,0.6592,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
650,184,m,3568.4877,687418.0,1143.6479,1126,-127.9279,284258384233,228583116684963,1.96876198035038e+17,0.57109,0.61528,0.64969,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
651,184,m,3771.8014,692068.0,1145.7419,1127,-9.9955,289547757370,234199140822106,2.0306946179097e+17,0.57393,0.61833,0.65306,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
652,184,m,4778.5996,1015948.0,1698.5064,1749,64.8917,1085410617279,1353550750231120,1.79245710290099e+18,0.59098,0.62914,0.65895,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
653,184,m,4520.5508,1019232.0,1702.4798,1730,59.2445,1068081158820,1324150514976910,1.74445813358097e+18,0.59172,0.63073,0.66115,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
654,184,m,3763.3405,692702.0,1148.1514,1130,-24.4576,292089259432,237057224528360,2.06242955662793e+17,0.57465,0.619,0.6537,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
655,184,m,3599.4999,688761.0,1142.5778,1119,-120.4578,283542006593,227535972585919,1.95528797554438e+17,0.57338,0.61778,0.65231,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
656,203,m,4400.3082,990752.0,1645.0423,1688,55.7785,998017887422,1208716349605210,1.55605714213674e+18,0.59459,0.63302,0.6632,Heliconiinae,Heliconius,numata,aurora,786.3951,852.0,-43.5677,189287455360.0,104757404826178.0,6.27576613265115e+16,0.51303,0.55501,0.58882,
657,203,m,4668.7245,969023.0,1671.408,1741,89.865,1068708766158,1340852112216490,1.78305522177963e+18,0.6032,0.64005,0.66897,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
658,203,m,3661.1568,697692.0,1125.4339,1112,-2.0577,275619917271,217076200069667,1.83288724169601e+17,0.56522,0.60937,0.64382,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
659,203,m,3999.1639,673785.0,1123.6622,1126,-27.1862,254837044592,198291639198182,1.65965942049375e+17,0.54618,0.59073,0.62566,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
660,203,m,4404.8767,993456.0,1646.4727,1690,81.9325,1002650133516,1215452502115170,1.56617304852286e+18,0.59445,0.63286,0.66303,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
661,203,m,4704.4818,968572.0,1670.2034,1745,93.35,1089519699668,1376643199742670,1.84297058209008e+18,0.60779,0.64432,0.67306,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
662,203,m,3711.6421,698047.0,1127.4805,1115,3.2921,276450747698,218062285539276,1.84412616418956e+17,0.56441,0.60854,0.64299,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
663,203,m,4034.7863,673260.0,1124.1301,1126,-21.4135,254210794341,197717065118531,1.65414454050762e+17,0.54572,0.59031,0.62526,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
664,205,m,4738.2636,1150416.0,1791.5533,1865,118.2061,1413954904482,1883667832843670,2.6649865904004e+18,0.59444,0.63198,0.6615,Heliconiinae,Heliconius,numata,silvana,839.7413,918.0,-70.6361,248301469817.0,146492094406753.0,9.36481088879201e+16,0.50608,0.54804,0.58186,
665,205,m,4998.0037,1135981.0,1777.3455,1858,118.7569,1363936369624,1797062140861910,2.51340748026241e+18,0.58975,0.62712,0.65641,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
666,205,m,3716.3628,814323.0,1205.8336,1200,13.7588,354762986494,295687947427678,2.64507936477293e+17,0.55003,0.59452,0.62911,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
667,205,m,3736.5639,798968.0,1198.7052,1195,13.9429,347107005965,288559372137405,2.57426532585123e+17,0.55157,0.59594,0.63047,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
668,205,m,4964.5478,1139375.0,1781.8216,1861,133.9345,1370968686148,1809156559935460,2.5345492902104e+18,0.58943,0.62689,0.65624,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
669,205,m,4778.097,1149021.0,1789.7077,1863,105.8811,1407763280996,1872809722472840,2.64600542764899e+18,0.59414,0.6317,0.66123,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
670,205,m,3727.9781,801952.0,1199.1602,1197,14.6893,349606244704,290995004306528,2.59912193975703e+17,0.5516,0.59587,0.63034,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
671,205,m,3708.706,812957.0,1200.6845,1196,19.3261,352053864828,292465735045664,2.60789752467498e+17,0.55022,0.59466,0.62925,Heliconiinae,Heliconius,numata,silvana,,,,,,,,,,
672,206,m,4800.9183,1054852.0,1659.3043,1702,82.6869,1058076801527,1282260892269200,1.65106307403965e+18,0.58844,0.62705,0.65718,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
673,206,m,4708.7934,1089595.0,1730.1772,1798,84.8754,1242516275906,1596784868932520,2.18090155367849e+18,0.59392,0.63174,0.66154,Heliconiinae,Heliconius,numata,aurora,822.3321,892.0,-63.9328,222825099314.0,128256765912710.0,8.00008423591668e+16,0.50697,0.54942,0.58357,
674,206,m,3907.7842,727721.0,1145.0866,1139,-20.9876,286987127557,227391607209361,1.93340557468626e+17,0.55135,0.59577,0.63033,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
675,206,m,3626.2207,729416.0,1152.3497,1137,-11.7424,293123689138,234068305152024,2.00427818166533e+17,0.55754,0.60214,0.63677,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
676,206,m,4757.161,1090155.0,1730.4782,1798,77.587,1243977288833,1599251388570740,2.18518473593333e+18,0.59412,0.63196,0.66177,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
677,206,m,4962.6341,1060952.0,1667.9097,1732,53.5182,1074119750485,1308571252405410,1.69463687494721e+18,0.58094,0.61918,0.64908,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
678,206,m,3622.6227,728587.0,1150.937,1137,-17.8305,292679001155,233596705521791,1.99929243204705e+17,0.55744,0.60196,0.63656,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
679,206,m,3929.3405,725718.0,1144.0391,1142,-21.3772,283991928026,224378165700540,1.90255213708359e+17,0.54778,0.59211,0.62658,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
680,231,f,4819.2026,917772.0,1674.4795,1737,92.9189,1008991915211,1265736397597630,1.68403875616219e+18,0.60364,0.64082,0.67005,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
681,231,f,4384.8767,966872.0,1654.5624,1707,123.6147,1030108239882,1270285524810360,1.65908090161093e+18,0.60468,0.64162,0.67049,Heliconiinae,Heliconius,numata,tarapotensis,776.5785,853.0,-33.1651,176791171272.0,96306302281086.0,5.69750622960111e+16,0.5013,0.54343,0.5776,
682,231,f,3429.3334,630247.0,1132.4468,1142,12.0094,263905465142,211973334183488,1.82160789931013e+17,0.56663,0.60896,0.64205,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
683,231,f,4416.7102,613308.0,1117.9189,1103,77.1692,242855798011,191076779534401,1.61249451695683e+17,0.5705,0.61461,0.6492,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
684,231,f,4582.4158,962100.0,1654.9073,1711,122.7942,1019305987678,1255320227403930,1.63856660361614e+18,0.60158,0.63865,0.66767,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
685,231,f,4906.6656,921124.0,1680.5321,1751,96.4918,1036158750564,1312048812414880,1.76159317608713e+18,0.60571,0.64258,0.6716,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
686,231,f,4449.4208,616580.0,1117.4891,1102,75.3165,244036281406,191897951516092,1.61819266317501e+17,0.57089,0.61496,0.6495,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
687,231,f,3449.2085,630227.0,1132.6978,1144,9.7786,264909780913,213089536826897,1.83385615046183e+17,0.56673,0.60897,0.64201,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
688,1091,f,4840.5478,1173006.0,1807.1395,1860,127.7615,1478002828316,1985247699898520,2.82535865083186e+18,0.6035,0.64071,0.66978,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
689,1091,f,4900.8077,1167886.0,1797.1341,1862,126.3451,1513450819779,2050275476569900,2.94083164493519e+18,0.61137,0.64787,0.67653,Heliconiinae,Heliconius ,numata,bicoloratus,862.9523,947.0,-6.5552,270668297848.0,165015522815464.0,1.09125806314575e+17,0.50836,0.54999,0.58382,
690,1091,f,3663.6694,768620.0,1236.566,1227,-24.8316,377369927887,329096959164739,3.06931230373065e+17,0.57106,0.61427,0.64787,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
691,1091,f,3720.2968,773516.0,1244.2838,1236,-23.0839,383871336293,336647935306221,3.15724418387398e+17,0.56995,0.61313,0.64668,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
692,1091,f,4904.0626,1177316.0,1804.3817,1869,139.548,1534603371803,2085799505913180,3.00197252078334e+18,0.61086,0.64742,0.67611,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
693,1091,f,4916.1387,1170047.0,1806.7976,1862,101.5193,1472217314719,1976346547320440,2.81116730148636e+18,0.60243,0.6396,0.66864,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
694,1091,f,3661.711,777671.0,1245.4136,1241,-27.6221,386626006292,339340184416574,3.18512368675866e+17,0.56817,0.61119,0.64463,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
695,1091,f,3611.5517,766086.0,1233.4874,1224,-23.8163,369136773684,319601749086482,2.95975187650239e+17,0.56712,0.61047,0.64411,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
696,1115,f,4912.9154,1172635.0,1846.9343,1894,115.5695,1567018853053,2163670320944140,3.16471803635999e+18,0.61035,0.64758,0.67673,Heliconiinae,Heliconius ,numata,bicoloratus,838.8309,913.0,43.4238,254874884925.0,150656161961013.0,9.6524534106916e+16,0.51064,0.55268,0.58668,
697,1115,f,4985.4524,1160883.0,1840.1126,1871,121.3555,1510726607878,2063800567700100,2.98720749487242e+18,0.60971,0.64747,0.67693,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
698,1115,f,3619.2846,757054.0,1267.748,1250,69.6914,367300999928,322230587266462,3.02844422145204e+17,0.55723,0.60178,0.63623,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
699,1115,f,3819.0664,743617.0,1245.5105,1251,21.9804,349747001353,301535205378983,2.78318580517175e+17,0.54821,0.59166,0.62523,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
700,1115,f,4970.0209,1158915.0,1839.1155,1870,123.3234,1500862568867,2046475456685240,2.95679608238715e+18,0.60856,0.64636,0.67585,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
701,1115,f,4963.6189,1168990.0,1843.7701,1889,157.3993,1554287183726,2141237182997910,3.12490013016028e+18,0.61042,0.64772,0.6769,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
702,1115,f,3772.5811,744125.0,1246.2245,1251,30.5474,349471426166,301231828480634,2.78002669769216e+17,0.5478,0.59133,0.62495,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
703,1115,f,3692.0126,754409.0,1267.1226,1250,33.7949,364948054151,319847459044863,3.00353186847415e+17,0.55642,0.60099,0.63547,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
704,1116,f,4615.6879,1053937.0,1712.2075,1784,160.187,1199333370730,1530136081511930,2.06914803255073e+18,0.59795,0.63471,0.66351,Heliconiinae,Heliconius ,numata,bicoloratus,816.9057,901.0,-38.1385,215098824615.0,123635943362005.0,7.72131388964947e+16,0.5014,0.54332,0.57742,
705,1116,f,5249.0087,1034440.0,1708.1184,1721,138.5621,1157251263483,1467054883339510,1.97269019233792e+18,0.61458,0.65283,0.68282,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
706,1116,f,3683.0075,676626.0,1189.7164,1191,27.1446,311436148356,261392947298268,2.34139347753984e+17,0.56964,0.61151,0.64398,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
707,1116,f,3832.5537,666837.0,1187.5966,1182,47.0472,305952027211,256819475263897,2.301555131464e+17,0.57306,0.61553,0.64846,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
708,1116,f,5340.0382,1037241.0,1706.5862,1717,143.6866,1157886999044,1466425713518720,1.96997152449457e+18,0.61535,0.65367,0.68371,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
709,1116,f,4639.3376,1057297.0,1715.1429,1787,110.51,1205086414161,1539206944544670,2.08395206833727e+18,0.59743,0.63422,0.66305,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
710,1116,f,3867.5243,667940.0,1188.3116,1182,34.9967,307463141904,258443043690892,2.3193308315107e+17,0.574,0.61649,0.64944,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
711,1116,f,3676.0025,675495.0,1188.5205,1189,32.4466,308994517356,258715553098596,2.31199454579838e+17,0.56883,0.61078,0.64329,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
712,1186,m,4775.0016,1079881.0,1777.881,1813,151.2014,1261207749300,1643215441465660,2.27153862783241e+18,0.59608,0.63442,0.66426,Heliconiinae,Heliconius ,numata,bicoloratus,794.3932,865.0,-25.0989,216181157757.0,121585680674985.0,7.38254474801439e+16,0.51726,0.55824,0.59114,
713,1186,m,4808.031,1109268.0,1782.4023,1801,124.2136,1270557996126,1645857726335610,2.26345289188337e+18,0.59424,0.63329,0.66362,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
714,1186,m,3604.9486,734445.0,1174.7678,1183,-29.9591,342844501110,288789164031920,2.59838404861346e+17,0.57754,0.61928,0.65193,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
715,1186,m,3662.0369,729300.0,1168.669,1178,41.2159,333378092217,278420037365011,2.48477060535185e+17,0.57394,0.61582,0.64856,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
716,1186,m,4823.698,1111779.0,1789.4662,1809,126.2221,1277180211061,1658224070702020,2.28593155133008e+18,0.59249,0.63159,0.66195,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
717,1186,m,4870.7833,1081405.0,1776.8969,1814,125.6685,1263962669272,1647127547134730,2.27760369927663e+18,0.59599,0.63427,0.6641,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
718,1186,m,3599.2258,731270.0,1168.9427,1171,39.6831,332128194967,276831247968095,2.46636643521414e+17,0.57552,0.61776,0.65079,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
719,1186,m,3613.0491,731536.0,1174.264,1180,40.0903,340479376538,286459265634860,2.57448788841073e+17,0.57816,0.62,0.65273,Heliconiinae,Heliconius ,numata,bicoloratus,,,,,,,,,,
720,1206,f,4756.5823,1137686.0,1765.1368,1837,98.8533,1396896235082,1848109894996170,2.59056518074919e+18,0.6032,0.63992,0.6687,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
721,1206,f,4779.9721,1128381.0,1764.7597,1826,120.3372,1388875218638,1837960413731780,2.57569126447982e+18,0.60758,0.64436,0.67315,Heliconiinae,Heliconius ,numata,aurora,845.5459,923.0,-20.833,251988908585.0,150540621165127.0,9.7400646100725e+16,0.51199,0.5536,0.58725,
722,1206,f,4033.1984,692968.0,1174.3635,1183,28.0585,283200349466,228748237468292,1.98143229919766e+17,0.54039,0.5842,0.61813,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
723,1206,f,3641.7943,730624.0,1246.3174,1229,-5.3656,352051892341,306580861119465,2.86040374488357e+17,0.56481,0.60916,0.64362,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
724,1206,f,4766.4574,1133549.0,1764.6639,1828,114.5334,1392486484953,1841762500356990,2.58019717985989e+18,0.60632,0.64311,0.67193,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
725,1206,f,4828.9255,1141108.0,1769.2887,1842,140.5874,1405196925452,1862401242530610,2.61550522119019e+18,0.60244,0.63918,0.66799,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
726,1206,f,3702.8237,728705.0,1243.8357,1224,2.0578,347796793367,301717332557337,2.80455731490155e+17,0.56442,0.60893,0.6435,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
727,1206,f,4051.4583,691450.0,1172.6827,1182,25.9085,281053605790,226475054994038,1.95707587325224e+17,0.53938,0.58318,0.61708,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
728,1207,f,4277.6391,951544.0,1591.6315,1638,104.751,917196214741,1080464456673610,1.34956810660887e+18,0.59938,0.63691,0.66624,Heliconiinae,Heliconius ,numata,aurora,788.5232,858.0,-38.0842,181637725737.0,100703994254369.0,6.05178618317436e+16,0.50922,0.5513,0.5853,
729,1207,f,4401.0949,959128.0,1610.8879,1681,140.9278,992840960683,1203892438954410,1.54651337144747e+18,0.60525,0.64171,0.67035,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
730,1207,f,3582.4806,592495.0,1121.5101,1117,-35.2261,211987690820,163008145890202,1.35516368636678e+17,0.5355,0.58227,0.61912,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
731,1207,f,3357.8115,641485.0,1137.7832,1144,-13.2242,264189179393,211613556169789,1.8160422359736e+17,0.56097,0.60399,0.63762,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
732,1207,f,4402.0828,959538.0,1610.7918,1682,142.7033,991877781916,1202083769244550,1.54335502510747e+18,0.60447,0.64091,0.66954,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
733,1207,f,4287.1294,951743.0,1593.3898,1641,101.9111,915677602060,1078458818743700,1.34706977893094e+18,0.59773,0.63531,0.66467,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
734,1207,f,3374.841,642184.0,1138.7019,1146,-10.8888,264333148196,211722639433552,1.81685708324215e+17,0.55984,0.60282,0.6364,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
735,1207,f,3556.5222,591093.0,1120.5896,1118,-32.9692,210616276764,161726977836278,1.34296229351064e+17,0.53392,0.58068,0.61753,Heliconiinae,Heliconius ,numata,aurora,,,,,,,,,,
736,1240,m,4968.7661,1186182.0,1755.4505,1795,79.3724,1307850226293,1667936889115350,2.26343181632842e+18,0.58498,0.62413,0.65477,Heliconiinae,Heliconius ,numata,silvana,882.2394,947.0,-67.6038,276444531169.0,170253283428857.0,1.1367292372125e+17,0.50977,0.55288,0.58753,
737,1240,m,4974.9671,1180478.0,1745.6577,1776,74.3708,1381565812847,1795975178665530,2.47944434962113e+18,0.60914,0.6476,0.67785,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
738,1240,m,4154.502,759627.0,1212.1995,1185,49.0171,331506193689,276765030627501,2.47710839786054e+17,0.55748,0.60272,0.6377,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
739,1240,m,4481.0777,727667.0,1236.7595,1203,-112.5634,316463921759,266521377740053,2.40765960599222e+17,0.54819,0.59475,0.63045,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
740,1240,m,4946.7417,1184844.0,1750.1594,1780,71.662,1394115697866,1817255380625630,2.51589286721991e+18,0.60939,0.64789,0.67817,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
741,1240,m,4859.7295,1177838.0,1750.2142,1788,90.7365,1287406589876,1635422754122140,2.21064994232601e+18,0.58472,0.62395,0.65462,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
742,1240,m,4457.4381,731078.0,1239.2667,1204,-113.7467,321824509725,272280424858889,2.47068316544432e+17,0.55106,0.59757,0.63327,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
743,1240,m,4083.7325,766321.0,1205.7731,1178,72.2864,337025499107,281267380549593,2.51379472750128e+17,0.56296,0.6078,0.64244,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
744,1241,f,4643.9377,935317.0,1657.7744,1729,91.2433,1030008607757,1286200134240010,1.70010932394459e+18,0.60694,0.64316,0.67156,Heliconiinae,Heliconius ,numata,silvana,753.4228,836.0,-21.3758,161357652499.0,85394101514019.0,4.91162609294082e+16,0.49683,0.53862,0.57261,
745,1241,f,4460.5163,929222.0,1653.8751,1701,96.7947,973813941517,1194300805131920,1.55248406668397e+18,0.60183,0.63919,0.66838,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
746,1241,f,3474.9242,611423.0,1092.1435,1083,-23.1979,224715515596,170990781387364,1.39459397823774e+17,0.55978,0.60383,0.63811,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
747,1241,f,3334.3141,614851.0,1098.9323,1080,-26.6984,233565317106,180040420285154,1.48616675196096e+17,0.57068,0.61486,0.64923,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
748,1241,f,4427.5214,937794.0,1660.0988,1707,80.2581,988360085811,1215973799460830,1.58582178561227e+18,0.60141,0.63881,0.66804,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
749,1241,f,4660.3569,935537.0,1654.3248,1725,92.5721,1027002251435,1280259961974190,1.68931323353658e+18,0.60739,0.64361,0.67201,Heliconiinae,Heliconius ,numata,silvana,,,,,,,,,,
